department,station,safety_center,address,jurisdiction
충남소방본부,서천소방서,119구조대,충청남도 서천군 장항읍 장항로 37,
충남소방본부,서천소방서,비인119안전센터,충청남도 서천군 비인면 비인로 141,"서천군 종천면, 서천군 비인면"
충남소방본부,서천소방서,서면119안전센터,충청남도 서천군 서면 부사로 153,서천군 서면
충남소방본부,서천소방서,서천119안전센터,충청남도 서천군 서천읍 충절로49번길 33-8,"서천군 서천읍, 서천군 시초면"
충남소방본부,서천소방서,장항119안전센터,충청남도 서천군 장항읍 장항로 37,"서천군 장항읍, 서천군 마서면"
충남소방본부,서천소방서,판교119안전센터,충청남도 서천군 판교면 대백제로 1953-24,"서천군 판교면, 서천군 문산면"
충남소방본부,서천소방서,한산119안전센터,충청남도 서천군 한산면 충절로 1164,"서천군 한산면, 서천군 화양면, 서천군 기산면, 서천군 마산면"
충남소방본부,아산소방서,119구조대,충청남도 아산시 모종로 77,
충남소방본부,아산소방서,둔포119안전센터,충청남도 아산시 충무로 1848,"아산시 둔포면, 아산시 음봉면"
충남소방본부,아산소방서,모종119안전센터,충청남도 아산시 모종로 77,"아산시 온양1동, 아산시 온양2동, 아산시 온양3동, 아산시 온양5동, 아산시 온양6동, 아산시 송악면"
충남소방본부,아산소방서,배방119안전센터,충청남도 아산시 배방읍 배방로 38,"아산시 배방읍 공수리, 아산시 배방읍 북수리, 아산시 배방읍 중리, 아산시 배방읍 수철리, 아산시 배방읍 구령리, 아산시 배방읍 세출리, 아산시 배방읍 신흥리, 아산시 배방읍 회룡리"
충남소방본부,아산소방서,선장119지역대,충청남도 아산시 선장면 선장로 137,아산시 선장면
충남소방본부,아산소방서,신창119안전센터,충청남도 아산시 신창면 순천향로 48,"아산시 온양4동, 아산시 신창면, 아산시 도고면, 아산시 선장면"
충남소방본부,아산소방서,음봉119지역대,충청남도 아산시 음봉면 음봉면로 16,아산시 음봉면
충남소방본부,아산소방서,인주119안전센터,충청남도 아산시 인주면 공세길 19,"아산시 인주면, 아산시 영인면"
충남소방본부,아산소방서,장재119안전센터,충청남도 아산시 배방읍 용연로 88,"아산시 배방읍 장재리, 아산시 배방읍 휴대리, 아산시 배방읍 세교리"
충남소방본부,아산소방서,탕정119안전센터,충청남도 아산시 탕정면 탕정면로 26,"아산시 염치읍, 아산시 탕정면"
충남소방본부,예산소방서,119구조대,충청남도 예산군 오가면 오가중앙로 111,
충남소방본부,예산소방서,금오119안전센터,충청남도 예산군 예산읍 예당관광로 760,"예산군 예산읍 예산리, 예산군 예산읍 대회리, 예산군 예산읍 주교리, 예산군 예산읍 산성리, 예산군 예산읍 발연리, 예산군 예산읍 관작리, 예산군 예산읍 석양리, 예산군 예산읍 향천리, 예산군 대술면, 예산군 대흥면 송지리, 예산군 대흥면 대야리, 예산군 대흥면 신속리, 예산군 대흥면 노동리, 예산군 대흥면 하탄방리, 예산군 대흥면 금곡리, 예산군 대흥면 지곡리, 예산군 대흥면 대률리, 예산군 대흥면 갈신리, 예산군 대흥면 손지리, 예산군 광시면, 예산군 신양면"
충남소방본부,예산소방서,덕산119안전센터,충청남도 예산군 덕산면 도청대로 1160,"예산군 덕산면, 예산군 봉산면, 예산군 고덕면"
충남소방본부,예산소방서,삽교119안전센터,충청남도 예산군 삽교읍 삽교로1길 34,예산군 삽교읍
충남소방본부,예산소방서,신양119지역대,충청남도 예산군 청신로 394,예산군 신양면
충남소방본부,예산소방서,오가119안전센터,충청남도 예산군 오가면 오가중앙로 111,"예산군 예산읍 신례원리, 예산군 예산읍 수철리, 예산군 예산읍 창소리, 예산군 예산읍 간양리, 예산군 예산읍 궁평리, 예산군 오가면, 예산군 응봉면, 예산군 신암면, 예산군 대흥면 동서리, 예산군 대흥면 상중리, 예산군 대흥면 교촌리"
충남소방본부,천안동남소방서,119구조대,충청남도 천안시 동남구 천안대로 580,
충남소방본부,천안동남소방서,구성119안전센터,충청남도 천안시 동남구 천안대로 580,"천안시 동남구 중앙동, 천안시 동남구 문성동, 천안시 동남구 원성1동, 천안시 동남구 원성2동, 천안시 동남구 구성동, 천안시 동남구 다가동, 천안시 동남구 봉명동, 천안시 동남구 신안동"
충남소방본부,천안동남소방서,독립119안전센터,충청남도 천안시 동남구 목천읍 독립기념관로 1,"천안시 동남구 목천읍, 천안시 동남구 성남면, 천안시 동남구 북면"
충남소방본부,천안동남소방서,병천119안전센터,충청남도 천안시 동남구 병천면 아우내순대길 78,"천안시 동남구 동면, 천안시 동남구 병천면, 천안시 동남구 수신면"
충남소방본부,천안동남소방서,청당119안전센터,충청남도 천안시 동남구 청수14로 91,"천안시 동남구 청수동, 천안시 동남구 청당동, 천안시 동남구 구룡동, 천안시 동남구 삼룡동, 천안시 동남구 신방동, 천안시 동남구 용곡동"
충남소방본부,천안동남소방서,풍세119안전센터,충청남도 천안시 동남구 풍세면 풍세로 89,"천안시 동남구 풍세면, 천안시 동남구 광덕면"
충남소방본부,천안서북소방서,119구조대,충청남도 천안시 서북구 직산읍 4산단2길 32,
충남소방본부,천안서북소방서,두정119안전센터,충청남도 천안시 서북구 1공단2길 13,"천안시 서북구 성정2동, 천안시 서북구 두정동"
충남소방본부,천안서북소방서,불당119안전센터,충청남도 천안시 서북구 불당23로 62,"천안시 서북구 불당1동, 천안시 서북구 불당2동"
충남소방본부,천안서북소방서,서부119안전센터,충청남도 천안시 서북구 양지18길 22,"천안시 서북구 성정1동, 천안시 서북구 백석동"
충남소방본부,천안서북소방서,성거119안전센터,충청남도 천안시 서북구 성거읍 천흥8길 11,천안시 서북구 성거읍
충남소방본부,천안서북소방서,성환119안전센터,충청남도 천안시 서북구 성환읍 성환1로 395,천안시 서북구 성환읍
충남소방본부,천안서북소방서,쌍용119안전센터,충청남도 천안시 서북구 월봉로 78,"천안시 서북구 쌍용1동, 천안시 서북구 쌍용2동, 천안시 서북구 쌍용3동"
충남소방본부,천안서북소방서,입장119안전센터,충청남도 천안시 서북구 입장면 망향로 1107,천안시 서북구 입장면
충남소방본부,천안서북소방서,직산119안전센터,충청남도 천안시 서북구 직산읍 직산로 246,천안시 서북구 직산읍
충남소방본부,천안서북소방서,차암119안전센터,충청남도 천안시 서북구 직산읍 4산단2길 32,"천안시 서북구 차암동, 천안시 서북구 성성동, 천안시 서북구 부대동, 천안시 서북구 업성동, 천안시 서북구 신당동"
충남소방본부,청양소방서,119구조대,충청남도 청양군 청양읍 송방리 348,
충남소방본부,청양소방서,정산119안전센터,충청남도 청양군 정산면 서정4길 49,"청양군 정산면, 청양군 목면, 청양군 청남면, 청양군 장평면"
충남소방본부,청양소방서,청양119안전센터,충청남도 청양군 청양읍 충절로 1187,"청양군 청양읍, 청양군 운곡면, 청양군 대치면, 청양군 남양면, 청양군 화성면, 청양군 비봉면"
충남소방본부,태안소방서,119구조대,충청남도 태안군 태안읍 동백로 100,
충남소방본부,태안소방서,고남119지역대,충청남도 태안군 고남면 빗독2길 38,태안군 고남면
충남소방본부,태안소방서,근흥119안전센터,충청남도 태안군 근흥면 신진대교길 201-8,"태안군 근흥면, 태안군 소원면"
충남소방본부,태안소방서,남면119지역대,충청남도 태안군 남면 달산포로 311,태안군 남면
충남소방본부,태안소방서,소원119지역대,충청남도 태안군 소원면 소근로 13,태안군 소원면
충남소방본부,태안소방서,안면119안전센터,충청남도 태안군 안면읍 장터로 77,"태안군 안면읍, 태안군 고남면"
충남소방본부,태안소방서,원북119안전센터,충청남도 태안군 원북면 원이로 1031,"태안군 원북면, 태안군 이원면"
충남소방본부,태안소방서,태안119안전센터,충청남도 태안군 태안읍 동백로 100,"태안군 태안읍, 태안군 남면"
충남소방본부,홍성소방서,119구조대,충청남도 홍성군 홍성읍 충절로 741,
충남소방본부,홍성소방서,갈산119안전센터,충청남도 홍성군 갈산면 갈산로150번길 16,"홍성군 갈산면, 홍성군 서부면, 홍성군 구항면"
충남소방본부,홍성소방서,광천119안전센터,충청남도 홍성군 광천읍 충서로 354,"홍성군 광천읍, 홍성군 장곡면, 홍성군 결성면, 홍성군 은하면"
충남소방본부,홍성소방서,구룡119안전센터,충청남도 홍성군 홍성읍 충절로 741,"홍성군 홍성읍 구룡리, 홍성군 홍성읍 남장리, 홍성군 홍성읍 학계리, 홍성군 홍성읍 신성리, 홍성군 홍성읍 송월리, 홍성군 홍성읍 고암리, 홍성군 금마면, 홍성군 홍동면"
충남소방본부,홍성소방서,내포119안전센터,충청남도 홍성군 홍북읍 의향로 133,홍성군 홍북읍
충남소방본부,홍성소방서,옥암119안전센터,충청남도 홍성군 홍성읍 충서로 1258,"홍성군 홍성읍 소향리, 홍성군 홍성읍 월산리, 홍성군 홍성읍 오관리, 홍성군 홍성읍 대교리, 홍성군 홍성읍 내법리, 홍성군 홍성읍 옥암리"
충북소방본부,괴산소방서,119구조대,충청북도 괴산군 괴산읍 괴강로 69,
충북소방본부,괴산소방서,괴산119안전센터,충청북도 괴산군 괴산읍 괴강로 69,"괴산군 괴산읍, 괴산군 소수면, 괴산군 사리면, 괴산군 문광면, 괴산군 칠성면, 괴산군 불정면, 괴산군 감물면, 괴산군 장연면, 괴산군 연풍면"
충북소방본부,괴산소방서,청천119안전센터,충청북도 괴산군 청천면 선평길 78-9,"괴산군 청천면, 괴산군 청안면"
충북소방본부,단양소방서,119구조대,충청북도 단양군 단양읍 삼봉로 421-56,
충북소방본부,단양소방서,단양119안전센터,충청북도 단양군 단양읍 삼봉로 421-56 (별곡리),"단양군 단양읍, 단양군 가곡면, 단양군 영춘면, 단양군 대강면, 단양군 단성면"
충북소방본부,단양소방서,매포119안전센터,충청북도 단양군 매포읍 평동4로 79,"단양군 매포읍, 단양군 적성면, 단양군 어상천면"
충북소방본부,보은소방서,119구조대,충청북도 보은군 보은읍 남부로 4115,
충북소방본부,보은소방서,구병산119안전센터,충청북도 보은군 마로면 관기송현로 48,"보은군 마로면, 보은군 장안면, 보은군 탄부면"
